run_id,optimizer,precision,keep_ratio,keep_percent,epoch,learning_rate,train_loss,train_accuracy,test_loss,test_accuracy
5,Adam,bf16,0.05,5.0,1,0.003993834667466256,1.8565074554061889,31.204,2.375541365814209,22.66
5,Adam,bf16,0.05,5.0,2,0.003975376681190275,1.4683330966186523,46.084,1.9734512380599976,32.63
5,Adam,bf16,0.05,5.0,3,0.003944739840795353,1.2665035499954225,54.28,1.8344447267532349,40.68
5,Adam,bf16,0.05,5.0,4,0.0039021130325903068,1.138626678237915,59.296,1.2879379470825196,52.24
5,Adam,bf16,0.05,5.0,5,0.003847759065022573,1.0801471712875366,61.432,2.18484273147583,38.79
5,Adam,bf16,0.05,5.0,6,0.003782013048376735,1.0179077212715149,64.316,1.2790469705581664,54.41
5,Adam,bf16,0.05,5.0,7,0.003705280328708184,0.9827282228851318,65.848,1.307889271736145,55.55
5,Adam,bf16,0.05,5.0,8,0.0036180339887498946,0.9513474467086792,66.97,1.7195956464767457,38.94
5,Adam,bf16,0.05,5.0,9,0.0035208119312000615,0.9209852863693238,68.378,1.9051356729507447,41.24
5,Adam,bf16,0.05,5.0,10,0.0034142135623730944,0.8844536804962159,69.754,1.1887566677093506,58.27
5,Adam,bf16,0.05,5.0,11,0.003298896096660367,0.8587000758934021,71.162,1.1407212018966675,60.69
5,Adam,bf16,0.05,5.0,12,0.003175570504584946,0.8362574166107177,71.948,1.2217520246505738,57.52
5,Adam,bf16,0.05,5.0,13,0.003044997129431897,0.8086365885925293,73.146,0.9896217109680175,65.38
5,Adam,bf16,0.05,5.0,14,0.002907980999479093,0.7941583373832702,73.66,1.0732275859832763,62.31
5,Adam,bf16,0.05,5.0,15,0.002765366864730179,0.7786645679473877,74.172,1.440708173942566,52.77
5,Adam,bf16,0.05,5.0,16,0.0026180339887498945,0.7590570327186584,75.09,0.8975320816993714,69.23
5,Adam,bf16,0.05,5.0,17,0.0024668907277118107,0.7382756251716613,75.714,1.0238134462356567,65.36
5,Adam,bf16,0.05,5.0,18,0.0023128689300804615,0.7293727346038819,76.276,1.1009836963653565,61.71
5,Adam,bf16,0.05,5.0,19,0.0021569181914556897,0.6985146987533569,77.406,0.9086136726379395,68.59
5,Adam,bf16,0.05,5.0,20,0.0019999999999999996,0.6873488651657105,77.576,0.9800109301567078,65.64
5,Adam,bf16,0.05,5.0,21,0.00184308180854431,0.6688838289642334,78.436,0.7822822553634644,74.41
5,Adam,bf16,0.05,5.0,22,0.0016871310699195384,0.6388121389007568,79.364,0.8401401258468628,70.7
5,Adam,bf16,0.05,5.0,23,0.001533109272288189,0.6300771939086914,79.752,0.8627654397964477,70.05
5,Adam,bf16,0.05,5.0,24,0.001381966011250105,0.6118223002243042,80.528,0.9576263186454773,67.89
5,Adam,bf16,0.05,5.0,25,0.0012346331352698203,0.5890264017105102,81.068,0.7604600060462952,74.15
5,Adam,bf16,0.05,5.0,26,0.001092019000520906,0.5762187906074524,81.64,0.7421075289726258,74.82
5,Adam,bf16,0.05,5.0,27,0.000955002870568102,0.5636674687385559,82.088,0.8076983815193176,71.95
5,Adam,bf16,0.05,5.0,28,0.0008244294954150536,0.5466421286773682,82.512,0.6893821171760559,75.94
5,Adam,bf16,0.05,5.0,29,0.0007011039033396326,0.5249732622909546,83.426,0.6614395713806153,77.46
5,Adam,bf16,0.05,5.0,30,0.0005857864376269048,0.5121847490596771,83.772,0.6077781210899353,79.57
5,Adam,bf16,0.05,5.0,31,0.0004791880687999379,0.5022686243438721,84.058,0.6735169097900391,77.79
5,Adam,bf16,0.05,5.0,32,0.0003819660112501051,0.4846250891876221,84.806,0.5525679536819458,81.69
5,Adam,bf16,0.05,5.0,33,0.00029471967129181546,0.46964406923294066,85.408,0.5263906212806702,82.48
5,Adam,bf16,0.05,5.0,34,0.0002179869516232643,0.4593544517707825,85.644,0.5347141147613526,81.98
5,Adam,bf16,0.05,5.0,35,0.00015224093497742645,0.44474648673057554,86.178,0.5023558153629303,83.49
5,Adam,bf16,0.05,5.0,36,9.788696740969289e-05,0.4342061328792572,86.558,0.5132232407569886,82.55
5,Adam,bf16,0.05,5.0,37,5.526015920464686e-05,0.42439099345207215,86.912,0.4853552004337311,83.96
5,Adam,bf16,0.05,5.0,38,2.462331880972467e-05,0.4212417017841339,87.072,0.4770388933181763,83.93
5,Adam,bf16,0.05,5.0,39,6.16533253374407e-06,0.4164747634124756,87.336,0.4741163167476654,84.28
5,Adam,bf16,0.05,5.0,40,0.0,0.4139088849067688,87.342,0.4715651533603668,84.1
