run_id,optimizer,precision,keep_ratio,keep_percent,epoch,learning_rate,train_loss,train_accuracy,test_loss,test_accuracy
4,Adam,bf16,0.1,10.0,1,0.003993834667466256,1.8404322906494142,31.74,2.5388961929321288,24.7
4,Adam,bf16,0.1,10.0,2,0.003975376681190275,1.4057258769989014,48.348,1.4049185163497926,47.03
4,Adam,bf16,0.1,10.0,3,0.003944739840795353,1.171067374229431,57.812,1.4224576751708984,49.59
4,Adam,bf16,0.1,10.0,4,0.0039021130325903068,1.0759236516189574,61.696,1.289991960144043,54.57
4,Adam,bf16,0.1,10.0,5,0.003847759065022573,0.9694919975090027,65.88,2.014982732772827,39.98
4,Adam,bf16,0.1,10.0,6,0.003782013048376735,0.8993830738258362,68.406,1.1212496341705323,59.03
4,Adam,bf16,0.1,10.0,7,0.003705280328708184,0.8578510042572022,70.188,1.1102083881378173,61.89
4,Adam,bf16,0.1,10.0,8,0.0036180339887498946,0.8093956058692933,72.034,1.5883673847198487,47.49
4,Adam,bf16,0.1,10.0,9,0.0035208119312000615,0.7650536962127685,73.644,1.79883681640625,45.98
4,Adam,bf16,0.1,10.0,10,0.0034142135623730944,0.7320252979660035,74.976,1.057593816757202,62.64
4,Adam,bf16,0.1,10.0,11,0.003298896096660367,0.7040502906799316,76.164,1.1494349323272706,60.84
4,Adam,bf16,0.1,10.0,12,0.003175570504584946,0.6825949167060852,77.096,1.0111635681152344,65.77
4,Adam,bf16,0.1,10.0,13,0.003044997129431897,0.6498008552360535,78.116,0.9365499007225037,67.03
4,Adam,bf16,0.1,10.0,14,0.002907980999479093,0.6364525251770019,78.592,1.4580790573120117,59.82
4,Adam,bf16,0.1,10.0,15,0.002765366864730179,0.6109695650863648,79.58,0.7943533292770386,72.61
4,Adam,bf16,0.1,10.0,16,0.0026180339887498945,0.5972646768188477,80.12,0.9816637306213379,66.26
4,Adam,bf16,0.1,10.0,17,0.0024668907277118107,0.5792196458816529,80.818,0.9071179773330689,68.93
4,Adam,bf16,0.1,10.0,18,0.0023128689300804615,0.5695166837120056,80.96,0.8650094518661499,69.53
4,Adam,bf16,0.1,10.0,19,0.0021569181914556897,0.5443900401878357,82.07,0.9584577281951905,67.35
4,Adam,bf16,0.1,10.0,20,0.0019999999999999996,0.5401736068153381,82.086,0.9248086945533752,69.1
4,Adam,bf16,0.1,10.0,21,0.00184308180854431,0.5243466934585571,82.724,0.6592073703765869,77.48
4,Adam,bf16,0.1,10.0,22,0.0016871310699195384,0.5048470246887207,83.266,0.6296135359764099,78.06
4,Adam,bf16,0.1,10.0,23,0.001533109272288189,0.4837892887878418,84.094,0.7151100304603577,75.45
4,Adam,bf16,0.1,10.0,24,0.001381966011250105,0.46544202266693113,84.836,0.7974561071395874,73.2
4,Adam,bf16,0.1,10.0,25,0.0012346331352698203,0.44930606424331665,85.418,0.671002610206604,76.8
4,Adam,bf16,0.1,10.0,26,0.001092019000520906,0.43625763409614565,85.776,0.5964578887939453,79.7
4,Adam,bf16,0.1,10.0,27,0.000955002870568102,0.42580826102256775,86.148,0.6277198698043823,78.96
4,Adam,bf16,0.1,10.0,28,0.0008244294954150536,0.4051755212211609,86.878,0.5821122296333313,80.39
4,Adam,bf16,0.1,10.0,29,0.0007011039033396326,0.3864529978656769,87.472,0.5789380467414856,80.07
4,Adam,bf16,0.1,10.0,30,0.0005857864376269048,0.3735782250213623,88.048,0.4923635054588318,83.16
4,Adam,bf16,0.1,10.0,31,0.0004791880687999379,0.35597549689292907,88.526,0.5397220205307007,81.99
4,Adam,bf16,0.1,10.0,32,0.0003819660112501051,0.34097797464370727,89.324,0.4617960391998291,84.64
4,Adam,bf16,0.1,10.0,33,0.00029471967129181546,0.3285164044570923,89.654,0.4939593894004822,83.72
4,Adam,bf16,0.1,10.0,34,0.0002179869516232643,0.3170993064403534,89.99,0.4684875810623169,84.49
4,Adam,bf16,0.1,10.0,35,0.00015224093497742645,0.304080152053833,90.488,0.4153222324371338,86.07
4,Adam,bf16,0.1,10.0,36,9.788696740969289e-05,0.2933458192062378,90.832,0.4162480890750885,86.0
4,Adam,bf16,0.1,10.0,37,5.526015920464686e-05,0.2838701043128967,91.3,0.3979358514785767,86.75
4,Adam,bf16,0.1,10.0,38,2.462331880972467e-05,0.2764744672393799,91.44,0.39373691477775574,86.81
4,Adam,bf16,0.1,10.0,39,6.16533253374407e-06,0.2750066294288635,91.534,0.3911277358531952,87.08
4,Adam,bf16,0.1,10.0,40,0.0,0.2710928818798065,91.744,0.3890270646095276,87.22
