run_id,optimizer,precision,keep_ratio,keep_percent,epoch,learning_rate,train_loss,train_accuracy,test_loss,test_accuracy
6,Adam,bf16,0.01,1.0,1,0.003993834667466256,2.1682991201782227,20.046,2.4185109256744384,10.0
6,Adam,bf16,0.01,1.0,2,0.003975376681190275,1.8321184172058105,32.21,2.1728871295928953,19.63
6,Adam,bf16,0.01,1.0,3,0.003944739840795353,1.6175205953598022,40.898,2.048660527038574,30.34
6,Adam,bf16,0.01,1.0,4,0.0039021130325903068,1.5151066788101197,45.286,2.9605571201324463,18.41
6,Adam,bf16,0.01,1.0,5,0.003847759065022573,1.4680938767623901,47.42,1.7398951622009278,39.24
6,Adam,bf16,0.01,1.0,6,0.003782013048376735,1.4136463961029053,49.758,2.2228391246795653,29.57
6,Adam,bf16,0.01,1.0,7,0.003705280328708184,1.3768252970123291,51.508,1.927067543411255,34.88
6,Adam,bf16,0.01,1.0,8,0.0036180339887498946,1.3630182329940796,52.174,1.7809382663726807,33.9
6,Adam,bf16,0.01,1.0,9,0.0035208119312000615,1.3575413190841674,52.62,1.6146109457015991,39.51
6,Adam,bf16,0.01,1.0,10,0.0034142135623730944,1.336747036895752,53.938,1.5839631826400757,43.19
6,Adam,bf16,0.01,1.0,11,0.003298896096660367,1.3102450820541383,55.394,1.8551585374832154,35.72
6,Adam,bf16,0.01,1.0,12,0.003175570504584946,1.3209754056930543,55.406,1.5997106531143188,44.23
6,Adam,bf16,0.01,1.0,13,0.003044997129431897,1.3261097993469237,55.78,1.942884792137146,29.9
6,Adam,bf16,0.01,1.0,14,0.002907980999479093,1.3357664060974122,55.702,1.5141798540115357,44.11
6,Adam,bf16,0.01,1.0,15,0.002765366864730179,1.3225408296203613,56.548,1.5238443885803223,47.61
6,Adam,bf16,0.01,1.0,16,0.0026180339887498945,1.321317128982544,57.12,1.557506797027588,43.77
6,Adam,bf16,0.01,1.0,17,0.0024668907277118107,1.3225446382141113,57.354,1.4392834051132202,51.13
6,Adam,bf16,0.01,1.0,18,0.0023128689300804615,1.3171076224899292,57.922,1.7227808204650878,40.3
6,Adam,bf16,0.01,1.0,19,0.0021569181914556897,1.3118258782577514,58.446,1.370061614227295,55.02
6,Adam,bf16,0.01,1.0,20,0.0019999999999999996,1.3076827098083497,58.684,1.4629531148910522,46.87
6,Adam,bf16,0.01,1.0,21,0.00184308180854431,1.300469521522522,58.782,1.3541285066604614,55.55
6,Adam,bf16,0.01,1.0,22,0.0016871310699195384,1.2906971773147582,59.304,1.44888764667511,48.85
6,Adam,bf16,0.01,1.0,23,0.001533109272288189,1.2786316007232665,60.112,1.4449947473526001,48.76
6,Adam,bf16,0.01,1.0,24,0.001381966011250105,1.2699070602416993,60.24,1.353537971496582,54.64
6,Adam,bf16,0.01,1.0,25,0.0012346331352698203,1.2564451656723024,60.846,1.2542023250579835,58.9
6,Adam,bf16,0.01,1.0,26,0.001092019000520906,1.245313687362671,61.306,1.3026780826568602,56.11
6,Adam,bf16,0.01,1.0,27,0.000955002870568102,1.2248640488433837,61.84,1.2924406480789186,56.66
6,Adam,bf16,0.01,1.0,28,0.0008244294954150536,1.2084599169158936,62.48,1.220640561103821,60.4
6,Adam,bf16,0.01,1.0,29,0.0007011039033396326,1.190236402206421,63.086,1.2518288883209228,58.82
6,Adam,bf16,0.01,1.0,30,0.0005857864376269048,1.17493170337677,63.79,1.1665223167419434,62.19
6,Adam,bf16,0.01,1.0,31,0.0004791880687999379,1.1611617044448852,64.38,1.1654718564987183,62.56
6,Adam,bf16,0.01,1.0,32,0.0003819660112501051,1.1466173780822755,64.878,1.1453114326477052,63.52
6,Adam,bf16,0.01,1.0,33,0.00029471967129181546,1.1330428506088257,65.47,1.1367439512252808,63.81
6,Adam,bf16,0.01,1.0,34,0.0002179869516232643,1.1187932950973511,66.06,1.1046670850753784,64.52
6,Adam,bf16,0.01,1.0,35,0.00015224093497742645,1.1097046250152587,66.294,1.0993932941436768,65.31
6,Adam,bf16,0.01,1.0,36,9.788696740969289e-05,1.0995770222091674,66.642,1.0786349193572997,66.02
6,Adam,bf16,0.01,1.0,37,5.526015920464686e-05,1.0911681049346924,67.062,1.0722178730010987,66.61
6,Adam,bf16,0.01,1.0,38,2.462331880972467e-05,1.0881468695831298,66.998,1.0656208923339843,66.89
6,Adam,bf16,0.01,1.0,39,6.16533253374407e-06,1.0839658438110351,67.242,1.0613649694442748,66.79
6,Adam,bf16,0.01,1.0,40,0.0,1.0826229384994508,67.174,1.057804316329956,66.89
